OrderNumber,WarehouseStatus,CustOrderNum,ItemNumber,Warehouse,OrderQty,ShippedQty,CancelQty
S7693711,Invoiced,#23985835,W6435R012,AS,1,1,0
WB693984,Ready,#23985873,A0684U054421,AYS006,1,0,0
S7694024,Invoiced,#23985885,M1224R030404,AS,1,1,0
S7694024,Invoiced,#23985885,M6122R035004,AS,1,1,0
V7694439,Backorder,#23985962,A0684U011,AV,1,0,0
V7694454,,#23985964,W51154R038421,AV,1,0,0
V7694454,,#23985964,A0480U063853,AV,1,0,0
V7694454,,#23985964,W7066R018581,AM,1,0,0
D7694456,Invoiced,#23985964,W7066R018581,AM,1,1,0
V7694454,,#23985964,W9533R038421,AV,1,0,0
S7694529,Invoiced,#23985976,W2730R013,AS,2,2,0
SJ694616,Ready,#23985999,W51428R01002,AYS060,1,0,0
SJ694616,Ready,#23985999,W9780R01002,AYS060,1,0,0
S7694620,Manifested,#23986000,W7066R018581,AS,1,0,0
S7694620,Manifested,#23986000,W5604R013,AS,1,0,0
S7694620,Manifested,#23986000,W2675RG01003,AS,1,0,0
S7694836,,#23986044,W7066R018581,AS,1,0,0
S7694836,,#23986044,M1251R030402,AS,1,0,0
V7694839,Backorder,#23986044,W2737R040641,AS,1,0,0
V7694839,Backorder,#23986044,A0684U011,AV,1,0,0
WP694836,,#23986044,W54156R010,AYS014,1,0,0
S7695462,Invoiced,#23986156,W6136R013470,AS,1,1,0
S7695462,Invoiced,#23986156,W9557R054380,AS,1,1,0
S7695831,Invoiced,#23986229,W5561R011,AS,1,1,0
S7696281,Invoiced,#23986322,W7066R018581,AS,1,1,0
S7696281,Invoiced,#23986322,M1249R038424,AS,1,1,0
S7696281,Invoiced,#23986322,M1249R013,AS,1,1,0
S7696354,Manifested,#23986344,W7066R018581,AS,1,0,0
S7696354,Manifested,#23986344,W7066R018581,AS,1,0,0
S7696354,Manifested,#23986344,A0467U054421,AS,1,0,0
S7696354,Manifested,#23986344,M1205R014,AS,1,0,0
S7696354,Manifested,#23986344,M6141R014,AS,1,0,0
S7696354,Manifested,#23986344,M6141R054424,AS,1,0,0
S7696354,Manifested,#23986344,M1205R054424,AS,1,0,0
S7696396,Invoiced,#23986354,W5561R040642,AS,1,1,0
S7696396,Invoiced,#23986354,W3825R032993,AS,1,1,0
S7696396,Invoiced,#23986354,W3825R013,AS,1,1,0
S7696396,Invoiced,#23986354,W7066R018581,AS,1,1,0
S7696482,Manifested,#23986372,W7066R018581,AS,1,0,0
S7696482,Manifested,#23986372,W6334R012,AS,1,0,0
S7696482,Manifested,#23986372,W9351RG00012,AS,1,0,0
S7696482,Manifested,#23986372,W6295R062812,AS,1,0,0
S7696537,Invoiced,#23986389,W9514R002,AS,1,1,0
S7696537,Invoiced,#23986389,W9760R032992,AS,1,1,0
S7696537,Invoiced,#23986389,W7066R018581,AS,1,1,0
S7696537,Invoiced,#23986389,W7066R018581,AS,1,1,0
S7696537,Invoiced,#23986389,A0286W052011,AS,1,1,0
S7696537,Invoiced,#23986389,A0286W054421,AS,1,1,0
S7696537,Invoiced,#23986389,W5766R054421,AS,1,1,0
S7696542,Invoiced,#23986391,W7066R018581,AS,1,1,0
S7696542,Invoiced,#23986391,W51432R038421,AS,1,1,0
S7696542,Invoiced,#23986391,W51432R011,AS,1,1,0
S7696625,Invoiced,#23986405,W1444R054422,AS,1,1,0
S7696625,Invoiced,#23986405,W9796R01002,AS,1,1,0
S7696679,Invoiced,#23986416,W9845R013,AS,1,1,0
S7696679,Invoiced,#23986416,W5766R012,AS,1,1,0
S7879477,Accepted,#23986431,A0648U01011,AS,1,0,0
S7696786,Invoiced,#23986452,W9557R062814,AS,1,1,0
V7696795,Backorder,#23986455,M6123R016,AS,1,0,0
S7706051,Accepted,#23986459,A0648U01011,AS,1,0,0
S0696970,Accepted,#23986488,A0648U01011,AS,1,0,0
S7697007,,#23986498,W6472RG048312,AS,1,0,0
S7697007,,#23986498,U3031RG048312,AS,1,0,0
RC697007,,#23986498,W9777R048313,AYS022,1,0,0
S7697033,Invoiced,#23986507,W9557R062814,AS,1,1,0
S7697151,Manifested,#23986544,M1229R014,AS,1,0,0
S7697151,Manifested,#23986544,W7066R018581,AS,1,0,0
S7697151,Manifested,#23986544,W7066R018581,AS,1,0,0
S7697151,Manifested,#23986544,M6154R054426,AS,1,0,0
S7697151,Manifested,#23986544,M1249R014,AS,1,0,0
S7697151,Manifested,#23986544,M1249R038424,AS,1,0,0
S7697151,Manifested,#23986544,M6171R038425,AS,1,0,0
S7697151,Manifested,#23986544,M6117R016,AS,1,0,0
S7697151,Manifested,#23986544,M1229R040644,AS,1,0,0
S7697151,Manifested,#23986544,M6117R040646,AS,1,0,0
V7697162,Backorder,#23986545,W9811R033202,AV,1,0,0
V7697326,Backorder,#23986584,M6171R015,AS,1,0,0
S7697487,XBHOSP,#23986636,W51312R021252,AS,1,0,0
V7699295,Backorder,#23986703,A0684U011,AV,1,0,0
V7697701,Backorder,#23986703,W4496R032992,AS,1,0,0
DO697797,Ready,#23986731,A0465U032991,AYS038,1,0,0
V7697950,Backorder,#23986764,W6468R014073,AS,1,0,0
S7704856,Accepted,#23986783,A0648U01011,AS,1,0,0
S7701238,Manifested,#23986785,A0648U01011,AS,2,0,0
D7699548,Backorder,#23986818,A0684U011,AM,1,0,0
V7698259,,#23986844,W2763R032994,AV,1,0,0
S7698259,,#23986844,W2763R054424,AS,1,0,0
V7698259,,#23986844,W2763R014,AV,1,0,0
V7698259,,#23986844,W3732R048313,AV,1,0,0
V7698259,,#23986844,W3893R060833,AV,1,0,0
OC698259,,#23986844,W54222R003,AYS030,1,0,0
OC698259,,#23986844,W54222R013,AYS030,1,0,0
V7698525,Backorder,#23986914,M3199R043524,AS,1,0,0
S7698548,Invoiced,#23986923,A0652U01011,AS,1,1,0
FI698600,Ready,#23986938,W6289R002,AYS007,1,0,0
S7698604,Manifested,#23986943,W6295R054422,AS,1,0,0
S7698604,Manifested,#23986943,W9845R054424,AS,1,0,0
S7698643,,#23986953,W2737R002,AS,1,0,0
S7698643,,#23986953,W1430R002,AS,1,0,0
S7698643,,#23986953,A0467U054421,AS,1,0,0
S7698643,,#23986953,W6472RG013,AS,1,0,0
S7698672,Invoiced,#23986964,W5766R054421,AS,1,1,0
S7698672,Invoiced,#23986964,W9845R054422,AS,1,1,0
S7698983,Invoiced,#23987055,W7066R018581,AS,1,1,0
S7698983,Invoiced,#23987055,W7066R018581,AS,1,1,0
S7698983,Invoiced,#23987055,W9351RG00012,AS,1,1,0
S7698983,Invoiced,#23987055,W2564R012,AS,1,1,0
S7698983,Invoiced,#23987055,A0225U011,AS,1,1,0
S7698983,Invoiced,#23987055,W9845R054422,AS,1,1,0
S7698983,Invoiced,#23987055,W9351RG01002,AS,1,1,0
NO699120,Ready,#23987105,W9730R004,AYS100,1,0,0
NO699120,Ready,#23987105,W6290R013,AYS100,1,0,0
V7699346,,#23987183,W51432R038421,AV,1,0,0
V7699346,,#23987183,W6334R038421,AV,1,0,0
S7699775,Invoiced,#23987304,W6557R054872,AS,1,1,0
S7699775,Invoiced,#23987304,W9918R054872,AS,1,1,0
V7700067,Backorder,#23987388,A0684U011,AV,1,0,0
V7700102,Backorder,#23987395,A0684U011,AV,1,0,0
S7700126,,#23987402,W7066R018581,AS,1,0,0
S7700126,,#23987402,W7066R018581,AS,1,0,0
S7700126,,#23987402,U3031RG054381,AS,1,0,0
S7700126,,#23987402,U5012RG054382,AS,1,0,0
V7700434,Backorder,#23987498,W8277R038503,AS,1,0,0
S7700681,Invoiced,#23987566,A0477M013,AS,1,1,0
S7700681,Invoiced,#23987566,A0191M038423,AS,1,1,0
S7700789,Invoiced,#23987604,W7066R018581,AS,1,1,0
S7700789,Invoiced,#23987604,W7066R018581,AS,1,1,0
S7700789,Invoiced,#23987604,W54187R012,AS,1,1,0
S7700789,Invoiced,#23987604,U5012RG010,AS,1,1,0
V7700898,Backorder,#23987639,A0684U011,AV,1,0,0
V7701146,Backorder,#23987714,A0684U011,AV,1,0,0
V7701207,Backorder,#23987734,A0648U01011,AS,2,0,0
S7701280,Invoiced,#23987757,W6295R054421,AS,1,1,0
S7701280,Invoiced,#23987757,W9845R054422,AS,1,1,0
S7701332,Manifested,#23987780,W7066R018581,AS,1,0,0
S7701332,Manifested,#23987780,A0685U05793080,AS,1,0,0
V7701323,Invoiced,#23987781,GCSHOPIFY,AV,1,1,0
S7701364,Invoiced,#23987788,M1205R054424,AS,1,1,0
S7701364,Invoiced,#23987788,M6154R054423,AS,1,1,0
V7701430,Backorder,#23987812,A0648U01011,AS,1,0,0
V7701459,Backorder,#23987819,A0648U01011,AS,1,0,0
BM701537,Ready,#23987840,A0094W027782,AYS120,1,0,0
BM701537,Ready,#23987840,W6295R040643,AYS120,1,0,0
V7701619,Backorder,#23987867,M3199R043526,AS,1,0,0
NO701692,Ready,#23987889,U5012RG029104,AYS100,1,0,0
NO701692,Ready,#23987889,M1205R004,AYS100,1,0,0
V7701729,Backorder,#23987896,W51361R040642,AS,1,0,0
V7701768,Backorder,#23987913,W9680R01003,AM,1,0,0
D7701981,Packing,#23987981,A0590U05442090,AM,1,0,0
V7702048,,#23988000,A0685U02953035,AV,1,0,0
V7702048,,#23988000,W7124R011,AV,1,0,0
V7702048,,#23988000,B2M20G1,AV,1,0,0
V7702048,,#23988000,N7009F00018OZ,AV,1,0,0
V7702048,,#23988000,B2M23G00011,AV,1,0,0
V7702220,Backorder,#23988054,W8277R038503,AS,1,0,0
S7702389,Invoiced,#23988108,W7066R018581,AS,1,1,0
S7702389,Invoiced,#23988108,M6131R030404,AS,1,1,0
S7702389,Invoiced,#23988108,M1205R030404,AS,1,1,0
S7702389,Invoiced,#23988108,W9845R054422,AS,1,1,0
S7702389,Invoiced,#23988108,W5630R054420,AS,1,1,0
S7702411,Invoiced,#23988123,W51432R012,AS,1,1,0
PI702496,Ready,#23988166,A0467U030401,AYS103,1,0,0
PI702496,Ready,#23988166,W3847R063353,AYS103,1,0,0
V7702540,Backorder,#23988178,M6125R058072,AS,1,0,0
WT702634,Ready,#23988223,A0411W002,AYS033,1,0,0
WT702634,Ready,#23988223,W9533R013,AYS033,1,0,0
S7702673,,#23988245,W7066R018581,AS,1,0,0
S7702673,,#23988245,W9351RG01003,AS,1,0,0
S7702673,,#23988245,W51298R01003,AS,1,0,0
MM702673,,#23988245,W54309R063323,AYS089,1,0,0
V7702761,Backorder,#23988284,A0684U011,AV,1,0,0
S7702840,Invoiced,#23988297,W51312R046823,AS,1,1,0
S7702913,Invoiced,#23988335,W5604R011,AS,1,1,0
V7703246,Backorder,#23988445,A0648U01011,AS,1,0,0
RF703349,Ready,#23988490,A0590U05438055,AYS093,1,0,0
RF703349,Ready,#23988490,A0590U05438070,AYS093,1,0,0
V7703598,Backorder,#23988576,W2737R040642,AS,1,0,0
S7703827,Invoiced,#23988636,W9351RG01001,AS,1,1,0
S7703827,Invoiced,#23988636,W6295R011,AS,1,1,0
V7704678,Backorder,#23988988,A0684U011,AV,1,0,0
S7704800,Invoiced,#23989039,W6484R054423,AS,1,1,0
V7705312,Backorder,#23989254,A0590U06326075,AV,1,0,0
S7705342,Invoiced,#23989271,W6273R014,AS,1,1,0
V7705412,Backorder,#23989304,A0648U01011,AS,1,0,0
V7705601,Backorder,#23989370,A0648U01011,AS,1,0,0
V7705663,Backorder,#23989389,A0648U01011,AS,1,0,0
D7754571,Backorder,#23989458,W9680R01003,AM,1,0,0
V7705950,,#23989490,W8277R038502,AS,1,0,0
S7706209,Invoiced,#23989580,W8137R054431,AS,1,1,0
D7754610,Backorder,#23989646,W9680R01003,AM,1,0,0
S7706424,Invoiced,#23989676,W9557R040642,AS,1,1,0
V7707053,Backorder,#23989855,A0684U011,AV,1,0,0
V7707212,Backorder,#23989904,W8277R038504,AS,1,0,0
DB707404,Ready,#23989966,W9533R038422,AYS139,1,0,0
DB707404,Ready,#23989966,W51154R038422,AYS139,1,0,0
D7754615,Backorder,#23989997,W9680R01003,AM,1,0,0
S7707497,Invoiced,#23990000,W8287R032991,AS,1,1,0
D7734724,Backorder,#23989999,W9680R01003,AM,1,0,0
S7707829,Manifested,#23990123,W7066R018581,AS,1,0,0
S7707829,Manifested,#23990123,W7066R018581,AS,1,0,0
S7707829,Manifested,#23990123,A0054U011,AS,1,0,0
S7707829,Manifested,#23990123,A0467U040641,AS,1,0,0
S7707829,Manifested,#23990123,A0637U058191,AS,1,0,0
S7707829,Manifested,#23990123,A0467U054381,AS,1,0,0
IP707933,Ready,#23990165,W1406R063262,AYS039,2,0,0
OO708310,Ready,#23990296,A0096W015072,AYS016,1,0,0
OO708310,Ready,#23990296,W9514R015072,AYS016,1,0,0
BC708822,Ready,#23990483,W51432R038423,AYS077,1,0,0
BC708822,Ready,#23990483,A0480U048933,AYS077,1,0,0
BC708822,Ready,#23990483,W1406R038423,AYS077,1,0,0
V7709474,Backorder,#23990627,W8277R038504,AS,1,0,0
V7709660,Backorder,#23990650,A0648U01011,AS,1,0,0
V7711812,Backorder,#23990684,A0684U011,AV,1,0,0
V7712397,Backorder,#23990738,A0648U01011,AS,1,0,0
V7713182,Backorder,#23990889,W2737R040643,AS,1,0,0
S7715065,,#23991182,W7066R018581,AS,1,0,0
S7715065,,#23991182,W6428R011,AS,1,0,0
S7715065,,#23991182,W9835R012,AS,1,0,0
PA715159,,#23991182,W8277R038501,AYS021,1,0,0
S7715877,OE-CANCEL,#23991329,A0480U055062,AS,1,0,1
S7715877,OE-CANCEL,#23991329,GCSHOPIFY,AS,1,0,1
V7716663,Backorder,#23991440,A0648U01011,AS,1,0,0
V7717395,Backorder,#23991521,W9811R065090,AM,1,0,0
S7718000,Invoiced,#23991641,W5766R040642,AS,1,1,0
S7718000,Invoiced,#23991641,W9557R040643,AS,1,1,0
V7719521,Backorder,#23991872,A0684U011,AV,1,0,0
V7720073,Backorder,#23991929,W8277R038502,AS,1,0,0
V7720390,Backorder,#23991986,W8277R038503,AS,1,0,0
S7736201,Invoiced,#23992281,W5766R011,AS,1,1,0
V7738961,Backorder,#23992348,W9680R01001,AM,1,0,0
V7744730,Backorder,#23992571,A0648U01011,AS,1,0,0
V7746107,Backorder,#23992795,A0684U011,AV,1,0,0
V7746188,Invoiced,#23992823,GCSHOPIFY,AV,1,1,0
V7746812,,#23992974,A0480U033203,AV,1,0,0
V7746812,,#23992974,W9780R01004,AV,1,0,0
V7746812,,#23992974,W6240R014,AV,1,0,0
S7746895,Invoiced,#23992989,W9845R011,AS,1,1,0
S7746991,,#23993026,W5630R054422,AS,1,0,0
S7746991,,#23993026,W9856R054423,AS,1,0,0
S7747704,Invoiced,#23993217,W7066R018581,AS,1,1,0
S7747704,Invoiced,#23993217,W9856R054423,AS,1,1,0
S7747704,Invoiced,#23993217,W2675RG00013,AS,1,1,0
KS747704,Accepted,#23993217,W6334R054423,AYS059,1,0,0
V7748092,,#23993285,W4496R032991,AS,1,0,0
V7748092,,#23993285,A0684U011,AV,1,0,0
V7748264,Backorder,#23993296,W8277R038503,AS,1,0,0
V7749668,Backorder,#23993493,W2737R040642,AS,1,0,0
S7750477,,#23993588,A0590U0101035,AS,1,0,0
S7754307,Invoiced,#23993723,W7066R018581,AS,1,1,0
S7754307,Invoiced,#23993723,A0305U011,AS,1,1,0
S7754307,Invoiced,#23993723,M2073R054422,AS,1,1,0
S7754307,Invoiced,#23993723,M6141R054422,AS,1,1,0
V7754955,,#23993826,W7066R018581,AV,1,0,0
V7754955,,#23993826,W7066R018581,AV,1,0,0
V7754955,,#23993826,A0684U001,AV,3,0,0
S7754956,,#23993826,W9918R01000,AS,1,0,0
V7755040,Backorder,#23993836,M6125R058072,AS,1,0,0
V7756319,Backorder,#23994012,W8277R038502,AS,1,0,0
S7756412,Invoiced,#23994036,W7066R018581,AS,1,1,0
S7756412,Invoiced,#23994036,W9535R032993,AS,1,1,0
S7756412,Invoiced,#23994036,W9557R040643,AS,1,1,0
S7756412,Invoiced,#23994036,W9918R01003,AS,1,1,0
V7757277,,#23994160,W8190R052762,AV,1,0,0
V7761323,Backorder,#23994533,A0684U011,AV,1,0,0
V7765495,Backorder,#23995304,W9811R033202,AV,1,0,0
V7765527,Backorder,#23995308,M1250R012,AV,1,0,0
D7765823,Backorder,#23995386,W9811R033202,AM,1,0,0
V7765822,Backorder,#23995386,W9811R033203,AV,1,0,0
S7766002,Invoiced,#23995449,W9856R054422,AS,1,1,0
S7766002,Invoiced,#23995449,W6334R054420,AS,1,1,0
CM766082,Ready,#23995479,W51432R011,AYS104,1,0,0
V7766355,Backorder,#23995574,A0684U011,AV,1,0,0
S7766781,Invoiced,#23995714,W54187R038423,AS,1,1,0
V7767190,Backorder,#23995858,A0648U01011,AS,1,0,0
V7767398,Backorder,#23995967,A0684U011,AV,1,0,0
V7767409,Backorder,#23995975,B2012F000195ML,AV,1,0,0
VF768577,Ready,#23996353,W51263R013,AYS025,1,0,0
VF768577,Ready,#23996353,W51436R013,AYS025,1,0,0
V7769413,Backorder,#23996579,A0684U011,AV,1,0,0
V7769864,Backorder,#23996680,B1008M000120ML,AV,1,0,0
V7769992,Backorder,#23996726,A0684U011,AV,1,0,0
V7770316,Backorder,#23996805,M1250R013,AS,1,0,0
V7770462,Backorder,#23996861,A0648U01011,AS,1,0,0
V7777236,Backorder,#23997257,A0684U011,AV,1,0,0
V7777567,Backorder,#23997315,A0648U01011,AS,1,0,0
V7778320,Backorder,#23997568,A0684U011,AV,1,0,0
V7778785,Backorder,#23997709,A0684U011,AV,1,0,0
MA778896,Ready,#23997750,W1406R063262,AYS083,1,0,0
MA778896,Ready,#23997750,W6311R063261,AYS083,1,0,0
V7779211,Backorder,#23997843,W9680R01003,AM,1,0,0
V7779669,Backorder,#23998000,A0648U01011,AS,1,0,0
V7779700,,#23998025,N7009F00018OZ,AV,1,0,0
V7779700,,#23998025,B2M20G1,AV,1,0,0
V7779700,,#23998025,B1017M000115ML,AV,1,0,0
V7779700,,#23998025,B2M23G00011,AV,1,0,0
V7779814,Backorder,#23998047,W2737R040642,AS,1,0,0
V7779814,Backorder,#23998047,W2737R040643,AS,1,0,0
V7779833,Invoiced,#23998057,A0684U011,AV,1,0,1
V7779834,Backorder,#23998063,W54162R012,AS,1,0,0
V7782484,Backorder,#23998898,W51361R040641,AS,1,0,0
S7782513,Invoiced,#23998908,W6453R014071,AS,1,1,0
S7782513,Invoiced,#23998908,W9587R012,AS,1,1,0
PI783091,Ready,#23999100,U3041RG014,AYS103,1,0,0
PI783091,Ready,#23999100,W6472RG014,AYS103,1,0,0
V7783238,Backorder,#23999144,A0684U011,AV,1,0,0
V7784644,Backorder,#23999671,M6125R058073,AS,1,0,0
V7784648,Backorder,#23999676,W9815R013,AV,1,0,0
WT785262,Ready,#23999902,U3040RG014,AYS033,1,0,0
V7785761,Backorder,#24000126,A0684U011,AV,1,0,0
V7786306,Backorder,#24000313,A0684U011,AV,1,0,0
GLP86865,Ready,#24000478,W51432R011,AYS107,1,0,0
V7787393,Backorder,#24000623,W9351RG063352,AV,1,0,0
V7787848,Backorder,#24000742,A0684U011,AV,1,0,0
BM788594,Ready,#24000913,W4601R032992,AYS120,1,0,0
V7789274,Backorder,#24001062,A0684U011,AV,1,0,0
V7789236,Backorder,#24001063,A0684U011,AV,1,0,0
S7789674,Manifested,#24001187,A0685U0100090,AS,1,0,0
S7790040,Invoiced,#24001246,W54216R033202,AS,1,1,0
S7790040,Invoiced,#24001246,W9837R033203,AS,1,1,0
D7791754,Backorder,#24001394,W9811R033203,AM,1,0,0
V7796586,Backorder,#24001467,A0648U01011,AS,1,0,0
S7799320,Invoiced,#24001728,W2737R003,AS,1,1,0
S7799320,Invoiced,#24001728,W9557R013,AS,1,1,0
S7799320,Invoiced,#24001728,W7066R018581,AS,1,1,0
S7799320,Invoiced,#24001728,W7066R018581,AS,1,1,0
S7799320,Invoiced,#24001728,W6417R032992,AS,1,1,0
S7799320,Invoiced,#24001728,W6417R012,AS,1,1,0
S7799320,Invoiced,#24001728,W6273R002,AS,1,1,0
V7799727,Backorder,#24001860,M6125R058073,AS,1,0,0
V7800800,Backorder,#24002231,W54162R012,AS,1,0,0
S7801132,,#24002359,W1449R032992,AS,2,0,0
CHM01145,,#24002359,W51118R032991,AYS110,1,0,0
S7801350,Invoiced,#24002448,W6311R013,AS,1,1,0
V7801491,Backorder,#24002488,W9811R065093,AM,1,0,0
V7802012,Backorder,#24002703,W2737R040642,AS,1,0,0
S7802114,,#24002738,U3032RG032993,AS,1,0,0
V7802114,,#24002738,W3905R060273,AV,1,0,0
S7802114,,#24002738,W5766R048313,AS,2,0,0
S7802114,,#24002738,W9555R048313,AS,1,0,0
S7802114,,#24002738,A0054U011,AS,1,0,0
S7802114,,#24002738,A0054U001,AS,1,0,0
S7802114,,#24002738,A0649U003,AS,5,0,0
S7802114,,#24002738,A0649U004,AS,5,0,0
S7802114,,#24002738,A0649U002,AS,11,0,0
S7802114,,#24002738,W4529R013,AS,1,0,0
S7802114,,#24002738,W4529R012,AS,2,0,0
S7802114,,#24002738,W9785R013,AS,3,0,0
S7802114,,#24002738,W1406R012,AS,2,0,0
S7802114,,#24002738,W1406R013,AS,2,0,0
S7802114,,#24002738,W6311R013,AS,5,0,0
V7802114,,#24002738,W3863R013,AV,1,0,0
S7802114,,#24002738,W9351RG01003,AS,2,0,0
WL802114,,#24002738,W6311R060273,AYS075,1,0,0
MT803466,Ready,#24003207,W6145R014,AYS043,1,0,0
MT803466,Ready,#24003207,A0480U054233,AYS043,1,0,0
V7803727,Backorder,#24003315,W9811R065093,AM,1,0,0
S7805104,Invoiced,#24003772,W9609R021252,AS,1,1,0
S7805104,Invoiced,#24003772,W2730R002,AS,1,1,0
S7805104,Invoiced,#24003772,W9557R040643,AS,1,1,0
S7805104,Invoiced,#24003772,W6295R040642,AS,1,1,0
V7805155,Backorder,#24003786,A0648U01011,AS,1,0,0
V7805360,Backorder,#24003878,A0684U011,AV,1,0,0
S7806952,,#24004421,W7066R018581,AS,1,0,0
S7806952,,#24004421,W6484R054422,AS,1,0,0
S7806952,,#24004421,W6484R002,AS,1,0,0
S7806952,,#24004421,W6484R012,AS,1,0,0
V7806952,,#24004421,W2763R054422,AV,1,0,0
S7806952,,#24004421,W2763R032992,AS,1,0,0
S7806952,,#24004421,W2763R012,AS,1,0,0
S7806952,,#24004421,W2799R002,AS,1,0,0
S7806952,,#24004421,W6334R054422,AS,1,0,0
S7806952,,#24004421,M2078R015,AS,1,0,0
S7806952,,#24004421,M6131R030405,AS,1,0,0
S7806952,,#24004421,M2066R030405,AS,1,0,0
S7806952,,#24004421,M2073R054425,AS,1,0,0
S7806952,,#24004421,M6141R015,AS,1,0,0
S7806952,,#24004421,M6141R054425,AS,1,0,0
V7807547,Backorder,#24004674,M1250R013,AS,1,0,0
V7807912,Backorder,#24004715,W54172R033203,AV,1,0,0
V7808025,Backorder,EXCHL-23873954-1,M3199R043524,AS,1,0,0
UT808707,Ready,#24005178,W9808R063352,AYS064,1,0,0
UT808707,Ready,#24005178,W6427R063352,AYS064,1,0,0
V7808850,Backorder,#24005210,W2737R040642,AS,1,0,0
S7808871,Invoiced,#24005224,W9845R054423,AS,1,1,0
S7808871,Invoiced,#24005224,M6131R014,AS,1,1,0
S7808871,Invoiced,#24005224,M2066R004,AS,1,1,0
V7808877,Backorder,#24005226,W6468R014073,AS,1,0,0
OC810186,Invoiced,#24005658,W9535R032993,AYS030,1,1,0
OC810186,Invoiced,#24005658,W9535R013,AYS030,1,1,0
S7811167,,#24005859,W7066R018581,AS,1,0,0
S7811167,,#24005859,W9811R063551,AS,1,0,0
S7811167,,#24005859,W4677R054870,AS,1,0,0
S7811167,,#24005859,W54172R063550,AS,1,0,0
V7811463,Backorder,#24005930,A0648U01011,AS,1,0,0
V7811741,Backorder,#24005975,A0648U01011,AS,1,0,0
V7811934,Backorder,#24006006,W8277R038503,AS,1,0,0
V7814834,Backorder,#24006290,W54162R010,AS,1,0,0
NP815708,Ready,#24006440,U5012RG010,AYS046,1,0,0
NP815708,Ready,#24006440,U3031RG011,AYS046,1,0,0
MT816061,Ready,#24006559,A0652U00001,AYS043,1,0,0
V7816201,Backorder,#24006578,A0684U011,AV,1,0,0
V7816462,Invoiced,#24006684,GCSHOPIFY,AV,1,1,0
V7816970,Backorder,#24006801,A0684U011,AV,1,0,0
V7817584,,#24006973,W9785R029104,AV,1,0,0
V7817961,Invoiced,#24007092,GCSHOPIFY,AV,1,1,0
V7818092,Backorder,#24007129,A0648U01011,AS,1,0,0
CB818954,Ready,#24007340,W4721R054423,AYS057,1,0,0
CB818954,Ready,#24007340,A0465U040641,AYS057,1,0,0
CB818954,Ready,#24007340,W4721R013,AYS057,1,0,0
CB818954,Ready,#24007340,W9351RG01003,AYS057,1,0,0
V7820105,Backorder,#24007585,A0684U011,AV,1,0,0
MP820511,Ready,#24007674,A0685U05273075,AYS042,1,0,0
S7820872,,#24007737,W51432R011,AS,1,0,0
S7820872,,#24007737,W51432R012,AS,1,0,0
S7820872,,#24007737,A0693U012,AS,1,0,0
S7820872,,#24007737,W7066R018581,AS,1,0,0
S7820872,,#24007737,A0497U021191,AS,1,0,0
V7827660,Backorder,#24008125,A0684U011,AV,1,0,0
V7828797,,#24008154,W9680R054874,AV,1,0,0
V7834207,Backorder,#24008236,W8277R038504,AS,1,0,0
S7834663,,#24008248,W7066R018581,AS,1,0,0
S7834663,,#24008248,W7066R018581,AS,1,0,0
S7834663,,#24008248,W6543R013,AS,1,0,0
S7834663,,#24008248,W6295R014,AS,1,0,0
S7834663,,#24008248,W2675RG054874,AS,1,0,0
S7834663,,#24008248,W3924RG063264,AS,1,0,0
KC835348,Ready,#24008267,M1205R044572,AYS024,1,0,0
V7838456,Invoiced,#24008553,GCSHOPIFY,AV,1,1,0
OO838969,Ready,#24008647,W9811R063553,AYS016,1,0,0
OO838969,Ready,#24008647,W54172R063553,AYS016,1,0,0
V7839236,Backorder,#24008702,A0648U01011,AS,1,0,0
V7839430,Backorder,#24008774,A0684U011,AV,1,0,0
V7840193,Backorder,#24008991,W8277R038503,AS,1,0,0
V7840262,Backorder,#24009024,A0684U011,AV,1,0,0
V7840321,Backorder,#24009041,A0684U011,AV,1,0,0
V7840511,Invoiced,#24009109,GCSHOPIFY,AV,1,1,0
V7840710,Backorder,#24009157,W51361R040643,AS,1,0,0
V7841150,Invoiced,#24009302,GCSHOPIFY,AV,1,1,0
FI841810,Ready,#24009486,W5561R012,AYS007,1,0,0
V7842090,Backorder,#24009567,M6125R058074,AS,1,0,0
V7842240,Backorder,#24009592,W54162R012,AS,1,0,0
V7842374,Backorder,EXCHL-23897342-1,W6468R014074,AS,1,0,0
V7842278,Backorder,#24009598,M3259R012,AV,1,0,0
V7843158,Backorder,EXCHL-23268851-1,W8277R038502,AS,1,0,0
V7843315,Backorder,#24009920,A0684U011,AV,1,0,0
V7844039,Backorder,#24010128,W9772R014,AS,1,0,0
OO844573,Ready,#24010269,W51432R038422,AYS016,1,0,0
V7844742,,#24010329,W7066R018581,AS,1,0,0
S7844742,Invoiced,#24010329,W7066R018581,AS,1,1,0
V7844742,,#24010329,W51298R01001,AV,1,0,0
V7844742,,#24010329,W9680R064012,AV,1,0,0
OA844903,Ready,#24010386,W6429R038611,AYS015,1,0,0
OA844903,Ready,#24010386,W9538R038612,AYS015,1,0,0
S7845309,Invoiced,#24010474,W9918R01002,AS,1,1,0
V7845578,Backorder,#24010545,A0648U01011,AS,1,0,0
S7846044,Invoiced,#24010664,W6472RG012,AS,1,1,0
S7846044,Invoiced,#24010664,W2799R013,AS,1,1,0
S7846044,Invoiced,#24010664,W7066R018581,AS,1,1,0
S7846044,Invoiced,#24010664,W7066R018581,AS,1,1,0
