Count of Order Id,Org Id,Order Id,Order Name,Line Id,Product Id,Location Id,Fulfillment Id,Status,Order Date PST,Order Shipment Line Units in Status,Order Line Type,Status Entered Time PST,Current Time PST,Open For Hours Order Date,Open For Hours Status Entered Time,Status Updated Time
1532,ALO,6494437605735,#23511741,4,W51361R040641,AV,6494437605735_AV_708,RELEASED,2025-06-07 16:04:03,1.0,PREORDER,2025-06-10 05:08:58,2025-07-01 10:05:56,61,509,2025-06-10 12:08:58
1532,ALO,6494443209063,#23511897,2,W9730R063262,AV,6494443209063_AV_845,RELEASED,2025-06-07 16:08:31,1.0,PREORDER,2025-06-19 09:17:43,2025-07-01 10:05:56,281,289,2025-06-19 16:17:43
1532,ALO,6494522507623,#23514131,2,W6334R013,AV,6494522507623_AV_108,RELEASED,2025-06-07 17:17:37,1.0,PREORDER,2025-06-21 05:03:54,2025-07-01 10:05:56,324,245,2025-06-21 12:03:54
1532,ALO,6494533353831,#23514434,5,W9730R063264,AV,6494533353831_AV_597,RELEASED,2025-06-07 17:28:59,1.0,PREORDER,2025-06-20 05:04:59,2025-07-01 10:05:56,300,269,2025-06-20 12:04:59
1532,ALO,6494570611047,#23515487,2,W6334R012,AV,6494570611047_AV_112,RELEASED,2025-06-07 18:12:55,1.0,PREORDER,2025-06-21 05:04:50,2025-07-01 10:05:56,323,245,2025-06-21 12:04:50
1532,ALO,6494616224103,#23516777,2,W6334R011,AV,6494616224103_AV_417,RELEASED,2025-06-07 19:30:38,1.0,PREORDER,2025-06-10 04:09:06,2025-07-01 10:05:56,57,510,2025-06-10 11:09:06
1532,ALO,6494616224103,#23516777,1,W6334R012,AV,6494616224103_AV_622,RELEASED,2025-06-07 19:30:38,1.0,PREORDER,2025-06-21 04:04:30,2025-07-01 10:05:56,321,246,2025-06-21 11:04:30
1532,ALO,6494661149031,#23518024,3,W54187R013,AV,6494661149031_AV_266,RELEASED,2025-06-07 21:37:07,1.0,PREORDER,2025-06-10 04:08:11,2025-07-01 10:05:56,55,510,2025-06-10 11:08:11
1532,ALO,6494661149031,#23518024,7,W9730R063263,AV,6494661149031_AV_585,RELEASED,2025-06-07 21:37:07,1.0,PREORDER,2025-06-20 04:08:30,2025-07-01 10:05:56,295,270,2025-06-20 11:08:30
1532,ALO,6494709252455,#23519183,10,W54174R011,AV,6494709252455_AV_637,RELEASED,2025-06-08 04:01:59,1.0,PREORDER,2025-06-10 05:04:21,2025-07-01 10:05:56,49,509,2025-06-10 12:04:21
1532,ALO,6494713053543,#23519278,1,W3678R032993,AV,6494713053543_AV_483,RELEASED,2025-06-08 04:28:26,1.0,PREORDER,2025-06-12 04:05:02,2025-07-01 10:05:56,96,462,2025-06-12 11:05:02
1532,ALO,6494713053543,#23519278,2,W6334R013,AV,6494713053543_AV_419,RELEASED,2025-06-08 04:28:26,1.0,PREORDER,2025-06-21 04:03:52,2025-07-01 10:05:56,312,246,2025-06-21 11:03:52
1532,ALO,6494764466535,#23520648,4,W6334R011,AV,6494764466535_AV_274,RELEASED,2025-06-08 08:08:13,1.0,PREORDER,2025-06-10 05:09:04,2025-07-01 10:05:56,45,509,2025-06-10 12:09:04
1532,ALO,6494863393127,#23523378,5,B2M45G00011,AV,6494863393127_AV_562,RELEASED,2025-06-08 10:10:17,1.0,SALES,2025-06-20 05:04:44,2025-07-01 10:05:56,283,269,2025-06-20 12:04:44
1532,ALO,6494918672743,#23524929,1,W6334R013,AV,6486209003879_AV_169,RELEASED,2025-06-08 10:52:50,1.0,PREORDER,2025-06-21 05:01:44,2025-07-01 10:05:56,307,245,2025-06-21 12:01:44
1532,ALO,6494962647399,#23526164,2,W6334R012,AV,6494962647399_AV_896,RELEASED,2025-06-08 11:23:38,1.0,PREORDER,2025-06-21 05:04:20,2025-07-01 10:05:56,306,245,2025-06-21 12:04:20
1532,ALO,6494976180583,#23526540,2,W6334R013,AV,6494976180583_AV_944,RELEASED,2025-06-08 11:32:15,1.0,PREORDER,2025-06-21 05:04:55,2025-07-01 10:05:56,306,245,2025-06-21 12:04:55
1532,ALO,6494976180583,#23526540,5,W9730R063260,AV,6494976180583_AV_147,RELEASED,2025-06-08 11:32:15,1.0,PREORDER,2025-06-20 05:04:58,2025-07-01 10:05:56,282,269,2025-06-20 12:04:58
1532,ALO,6495061148007,#23528934,4,B2M45G00011,AM,6495061148007_AM_284,RELEASED,2025-06-08 12:25:14,1.0,SALES,2025-06-08 13:30:18,2025-07-01 10:05:56,1,549,2025-06-08 20:30:18
1532,ALO,6495205687655,#23532963,10,W54187R011,AV,6495205687655_AV_398,PICKED,2025-06-08 13:55:56,3.0,PREORDER,2025-06-10 10:26:55,2025-07-01 10:05:56,45,504,2025-06-10 17:26:55
1532,ALO,6495205687655,#23532963,16,W54163R000,AV,6495205687655_AV_386,RELEASED,2025-06-08 13:55:56,1.0,SALES,2025-06-09 08:32:52,2025-07-01 10:05:56,19,530,2025-06-09 15:32:52
1532,ALO,6495205687655,#23532963,11,W54187R012,AV,6495205687655_AV_398,PICKED,2025-06-08 13:55:56,3.0,PREORDER,2025-06-10 10:26:55,2025-07-01 10:05:56,45,504,2025-06-10 17:26:55
1532,ALO,6495288197479,#23535275,2,W54187R011,AV,6492895412583_AV_609,RELEASED,2025-06-08 14:51:32,1.0,PREORDER,2025-06-10 05:07:46,2025-07-01 10:05:56,39,509,2025-06-10 12:07:46
1532,ALO,6495288197479,#23535275,3,W54187R013,AV,6492895412583_AV_609,RELEASED,2025-06-08 14:51:32,2.0,PREORDER,2025-06-10 05:07:46,2025-07-01 10:05:56,39,509,2025-06-10 12:07:46
1532,ALO,6495288197479,#23535275,4,B2M33G200011,AV,6492895412583_AV_609,RELEASED,2025-06-08 14:51:32,1.0,SALES,2025-06-10 05:07:46,2025-07-01 10:05:56,39,509,2025-06-10 12:07:46
1532,ALO,6495384502631,#23537972,8,M3156R056034,AV,6495384502631_AV_456,RELEASED,2025-06-08 16:17:56,1.0,PREORDER,2025-06-11 04:04:48,2025-07-01 10:05:56,60,486,2025-06-14 14:05:12
1532,ALO,6495384994151,#23537986,6,B1008F000195ML,AV,6495384994151_AV_894,PICKED,2025-06-08 16:18:07,1.0,SALES,2025-06-10 10:07:33,2025-07-01 10:05:56,42,504,2025-06-10 17:07:33
1532,ALO,6495420940647,#23539007,3,W54174R011,AM,6495420940647_AM_820,RELEASED,2025-06-08 17:01:58,1.0,PREORDER,2025-06-25 05:02:52,2025-07-01 10:05:56,396,149,2025-06-25 12:02:52
1532,ALO,6495506137447,#23541460,5,B2M45G00011,AM,6495506137447_AM_123,RELEASED,2025-06-08 19:25:04,1.0,SALES,2025-06-25 05:01:16,2025-07-01 10:05:56,394,149,2025-06-25 12:01:16
1532,ALO,6495510659431,#23541591,9,B2M45G00011,AV,6495510659431_AV_503,RELEASED,2025-06-08 19:36:26,1.0,SALES,2025-06-20 05:04:33,2025-07-01 10:05:56,274,269,2025-06-20 12:04:33
1532,ALO,6495532941671,#23542215,5,B1008F000195ML,AV,6495532941671_AV_565,RELEASED,2025-06-08 20:43:01,1.0,SALES,2025-06-10 05:08:56,2025-07-01 10:05:56,33,509,2025-06-10 12:08:56
1532,ALO,6495580979559,#23543419,2,W9680R01002,AV,6495580979559_AV_577,RELEASED,2025-06-09 02:11:06,1.0,PREORDER,2025-06-10 04:09:00,2025-07-01 10:05:56,26,510,2025-06-10 11:09:00
1532,ALO,6495582421351,#23543451,1,W9680R01002,AV,6495582421351_AV_822,RELEASED,2025-06-09 02:25:35,1.0,PREORDER,2025-06-10 04:09:17,2025-07-01 10:05:56,26,510,2025-06-10 11:09:17
1532,ALO,6495616598375,#23544310,8,W51154R013,AV,6495616598375_AV_308,RELEASED,2025-06-09 06:14:13,1.0,SALES,2025-06-09 07:45:20,2025-07-01 10:05:56,1,531,2025-06-09 14:45:20
1532,ALO,6495625445735,#23544553,5,W6334R012,AV,6495625445735_AV_184,RELEASED,2025-06-09 06:47:45,1.0,PREORDER,2025-06-21 05:05:12,2025-07-01 10:05:56,287,245,2025-06-21 12:05:12
1532,ALO,6495867142503,#23551337,1,W51432R010,AV,6495867142503_AV_365,RELEASED,2025-06-09 11:19:32,1.0,SALES,2025-06-09 12:50:32,2025-07-01 10:05:56,1,526,2025-06-09 19:50:32
1532,ALO,6495881331047,#23551740,7,W9843R063354,AV,6495881331047_AV_249,PICKED,2025-06-09 11:29:55,1.0,SALES,2025-06-09 13:27:32,2025-07-01 10:05:56,2,525,2025-06-09 20:27:32
1532,ALO,6496080068967,#23557378,5,W6240R062811,AV,6496080068967_AV_778,PICKED,2025-06-09 13:59:17,8.0,SALES,2025-06-10 04:35:48,2025-07-01 10:05:56,15,510,2025-06-10 11:35:48
1532,ALO,6496080068967,#23557378,3,W6240R062813,AV,6496080068967_AV_778,PICKED,2025-06-09 13:59:17,1.0,SALES,2025-06-10 04:35:48,2025-07-01 10:05:56,15,510,2025-06-10 11:35:48
1532,ALO,6496080068967,#23557378,6,W9351RG063352,10003,6496080068967_10003_227,PICKED,2025-06-09 13:59:17,1.0,SALES,2025-06-10 05:29:05,2025-07-01 10:05:56,16,509,2025-06-10 12:29:05
1532,ALO,6496135217511,#23558957,8,W9730R063261,AV,6496135217511_AV_421,RELEASED,2025-06-09 14:43:06,1.0,PREORDER,2025-06-20 05:10:00,2025-07-01 10:05:56,255,269,2025-06-20 12:10:00
1532,ALO,6496353681767,#23565148,5,W6334R062814,AV,6496353681767_AV_393,PICKED,2025-06-09 18:22:16,1.0,SALES,2025-06-10 07:30:02,2025-07-01 10:05:56,13,507,2025-06-10 14:30:02
1532,ALO,6496423412071,#23567154,1,U3039R059840,AV,6496423412071_AV_306,RELEASED,2025-06-09 20:13:51,1.0,PREORDER,2025-06-25 05:02:17,2025-07-01 10:05:56,369,149,2025-06-25 12:02:17
1532,ALO,6496481476967,#23568769,2,W9730R063262,AV,6496481476967_AV_643,RELEASED,2025-06-09 23:28:41,1.0,PREORDER,2025-06-20 05:05:25,2025-07-01 10:05:56,246,269,2025-06-20 12:05:25
1532,ALO,6496506478951,#23569385,6,W6273R060270,AV,6496506478951_AV_779,RELEASED,2025-06-10 02:33:03,1.0,SALES,2025-06-10 03:04:03,2025-07-01 10:05:56,1,511,2025-06-10 10:04:03
1532,ALO,6496506478951,#23569385,2,W6289R060270,AV,6496506478951_AV_779,RELEASED,2025-06-10 02:33:03,1.0,SALES,2025-06-10 03:04:03,2025-07-01 10:05:56,1,511,2025-06-10 10:04:03
1532,ALO,6496506478951,#23569385,7,A0494U063261,AV,6496506478951_AV_779,RELEASED,2025-06-10 02:33:03,1.0,SALES,2025-06-10 03:04:03,2025-07-01 10:05:56,1,511,2025-06-10 10:04:03
1532,ALO,6496506478951,#23569385,5,W9730R063261,AV,6496506478951_AV_681,RELEASED,2025-06-10 02:33:03,1.0,PREORDER,2025-06-19 09:18:24,2025-07-01 10:05:56,223,289,2025-06-19 16:18:24
1532,ALO,6496506478951,#23569385,3,W2675RG060550,AV,6496506478951_AV_779,RELEASED,2025-06-10 02:33:03,1.0,SALES,2025-06-10 03:04:03,2025-07-01 10:05:56,1,511,2025-06-10 10:04:03
1532,ALO,6496506478951,#23569385,4,W7066R018581,AV,6496506478951_AV_779,RELEASED,2025-06-10 02:33:03,1.0,SALES,2025-06-10 03:04:03,2025-07-01 10:05:56,1,511,2025-06-10 10:04:03
1532,ALO,6496516571495,#23569638,2,W7066R018581,AV,6496516571495_AV_634,PICKED,2025-06-10 03:41:07,1.0,SALES,2025-06-18 12:44:35,2025-07-01 10:05:56,201,310,2025-06-18 19:44:35
1532,ALO,6496578535783,#23571333,1,W9536R100604,AV,6496578535783_AV_519,RELEASED,2025-06-10 07:31:58,1.0,SALES,2025-06-10 09:03:04,2025-07-01 10:05:56,2,505,2025-06-10 16:03:04
1532,ALO,6496610451815,#23572209,5,U3031RG021252,AV,6496610451815_AV_411,PICKED,2025-06-10 08:25:41,1.0,SALES,2025-06-10 11:07:23,2025-07-01 10:05:56,3,503,2025-06-10 18:07:23
1532,ALO,6496610451815,#23572209,2,W51154R060213,AV,6496610451815_AV_411,PICKED,2025-06-10 08:25:41,1.0,SALES,2025-06-10 11:07:23,2025-07-01 10:05:56,3,503,2025-06-10 18:07:23
1532,ALO,6496674447719,#23573987,3,M1224R002,AV,6496674447719_AV_555,RELEASED,2025-06-10 09:50:24,2.0,SALES,2025-06-10 10:21:19,2025-07-01 10:05:56,1,504,2025-06-10 17:21:19
1532,ALO,6496833012071,#23578404,11,W9730R063263,AV,6496833012071_AV_818,RELEASED,2025-06-10 12:15:58,1.0,PREORDER,2025-06-20 05:06:46,2025-07-01 10:05:56,233,269,2025-06-20 12:06:46
1532,ALO,6496851263847,#23578916,5,W9730R063262,AV,6496851263847_AV_336,RELEASED,2025-06-10 12:30:55,1.0,PREORDER,2025-06-20 05:05:57,2025-07-01 10:05:56,233,269,2025-06-20 12:05:57
1532,ALO,6497020379495,#23583645,1,W51432R038422,AV,6497020379495_AV_151,PICKED,2025-06-10 15:03:49,1.0,SALES,2025-06-11 02:57:37,2025-07-01 10:05:56,11,488,2025-06-11 09:57:37
1532,ALO,6497020379495,#23583645,3,W51432R038421,AV,6497020379495_AV_151,PICKED,2025-06-10 15:03:49,1.0,SALES,2025-06-11 02:57:37,2025-07-01 10:05:56,11,488,2025-06-11 09:57:37
1532,ALO,6497105969511,#23586055,5,B2M33G200011,AV,6497105969511_AV_435,RELEASED,2025-06-10 16:29:45,1.0,SALES,2025-06-21 05:05:31,2025-07-01 10:05:56,253,245,2025-06-21 12:05:31
1532,ALO,6497146175847,#23587190,4,B2M33G200011,AV,6497146175847_AV_789,RELEASED,2025-06-10 17:15:53,1.0,SALES,2025-06-21 05:04:59,2025-07-01 10:05:56,252,245,2025-06-21 12:04:59
1532,ALO,6497187496295,#23588302,1,W6334R012,AV,6497187496295_AV_651,RELEASED,2025-06-10 18:13:23,1.0,PREORDER,2025-06-21 05:04:57,2025-07-01 10:05:56,251,245,2025-06-21 12:04:57
1532,ALO,6497229242727,#23589486,3,W6334R012,AV,6497229242727_AV_143,RELEASED,2025-06-10 19:22:03,1.0,PREORDER,2025-06-21 05:05:30,2025-07-01 10:05:56,250,245,2025-06-21 12:05:30
1532,ALO,6497576616295,#23591559,2,M3207R030401,AV,6497576616295_AV_956,RELEASED,2025-06-10 22:50:38,1.0,PREORDER,2025-06-23 04:03:09,2025-07-01 10:05:56,294,198,2025-06-23 11:03:09
1532,ALO,6497634320743,#23592061,10,N1003F000160,AV,6497634320743_AV_677,RELEASED,2025-06-11 01:17:02,1.0,SALES,2025-06-21 05:05:11,2025-07-01 10:05:56,244,245,2025-06-21 12:05:11
1532,ALO,6497634320743,#23592061,11,B2M37G00011,AV,6497634320743_AV_677,RELEASED,2025-06-11 01:17:02,1.0,SALES,2025-06-21 05:05:11,2025-07-01 10:05:56,244,245,2025-06-21 12:05:11
1532,ALO,6497634320743,#23592061,8,B2M33G200011,AV,6497634320743_AV_677,RELEASED,2025-06-11 01:17:02,1.0,SALES,2025-06-21 05:05:11,2025-07-01 10:05:56,244,245,2025-06-21 12:05:11
1532,ALO,6497641464167,#23592232,4,W6334R013,AV,6497641464167_AV_609,RELEASED,2025-06-11 02:15:24,1.0,PREORDER,2025-06-21 04:05:02,2025-07-01 10:05:56,242,246,2025-06-21 11:05:02
1532,ALO,6497641464167,#23592232,2,W6334R038423,AV,6497641464167_AV_566,RELEASED,2025-06-11 02:15:24,1.0,PREORDER,2025-06-17 04:05:52,2025-07-01 10:05:56,146,342,2025-06-17 11:05:52
1532,ALO,6497682686311,#23593301,3,M5177R0136L,AV,6497682686311_AV_431,RELEASED,2025-06-11 06:12:17,3.0,SALES,2025-06-11 07:13:10,2025-07-01 10:05:56,1,483,2025-06-11 14:13:10
1532,ALO,6497813725543,#23596995,5,N1003F000160,AV,6497813725543_AV_813,RELEASED,2025-06-11 09:37:16,1.0,SALES,2025-06-13 05:06:41,2025-07-01 10:05:56,44,437,2025-06-13 12:06:41
1532,ALO,6497817788775,#23597109,5,B2M33G200011,AV,6497817788775_AV_388,RELEASED,2025-06-11 09:40:18,1.0,SALES,2025-06-21 05:05:41,2025-07-01 10:05:56,236,245,2025-06-21 12:05:41
1532,ALO,6497823981927,#23597284,4,W6334R038423,AV,6497823981927_AV_935,RELEASED,2025-06-11 09:45:07,1.0,PREORDER,2025-06-23 05:02:53,2025-07-01 10:05:56,284,197,2025-06-23 12:02:53
1532,ALO,6497913995623,#23599787,3,W6334R012,AV,6497913995623_AV_914,RELEASED,2025-06-11 10:59:17,1.0,PREORDER,2025-06-21 05:05:33,2025-07-01 10:05:56,235,245,2025-06-21 12:05:33
1532,ALO,6497973174631,#23601428,2,W6334R012,AV,6497973174631_AV_564,RELEASED,2025-06-11 11:48:22,1.0,PREORDER,2025-06-21 05:05:37,2025-07-01 10:05:56,234,245,2025-06-21 12:05:37
1532,ALO,6497982054759,#23601685,6,B2M33G200011,AV,6497982054759_AV_383,RELEASED,2025-06-11 11:56:01,1.0,SALES,2025-06-21 05:05:26,2025-07-01 10:05:56,234,245,2025-06-21 12:05:26
1532,ALO,6498038972775,#23603268,3,W51432R011,AV,6498038972775_AV_111,RELEASED,2025-06-11 12:42:35,1.0,PREORDER,2025-06-21 05:05:51,2025-07-01 10:05:56,233,245,2025-06-21 12:05:51
1532,ALO,6498038972775,#23603268,7,W6334R013,AV,6498038972775_AV_111,RELEASED,2025-06-11 12:42:35,1.0,PREORDER,2025-06-21 05:05:51,2025-07-01 10:05:56,233,245,2025-06-21 12:05:51
1532,ALO,6498049130855,#23603558,1,W6334R012,AV,6498049130855_AV_293,RELEASED,2025-06-11 12:50:09,1.0,PREORDER,2025-06-21 05:05:32,2025-07-01 10:05:56,233,245,2025-06-21 12:05:32
1532,ALO,6498068332903,#23604090,5,W51432R011,AV,6498068332903_AV_583,RELEASED,2025-06-11 13:05:35,1.0,PREORDER,2025-06-21 04:06:09,2025-07-01 10:05:56,231,246,2025-06-21 11:06:09
1532,ALO,6498079048039,#23604393,2,W51432R011,AV,6498079048039_AV_975,RELEASED,2025-06-11 13:14:35,1.0,PREORDER,2025-06-21 05:04:56,2025-07-01 10:05:56,232,245,2025-06-21 12:04:56
1532,ALO,6498158510439,#23606649,15,W51433R012,AM,6498158510439_AM_851,RELEASED,2025-06-11 14:21:02,1.0,SALES,2025-06-14 09:23:02,2025-07-01 10:05:56,67,409,2025-06-14 16:23:02
1532,ALO,6498182005095,#23607310,1,W4493R032991,AV,6498182005095_AV_503,RELEASED,2025-06-11 14:41:08,1.0,SALES,2025-06-11 16:12:07,2025-07-01 10:05:56,2,474,2025-06-11 23:12:07
1532,ALO,6498393096551,#23613210,7,B2M33G200011,AV,6498393096551_AV_612,RELEASED,2025-06-11 18:16:42,1.0,SALES,2025-06-20 05:06:13,2025-07-01 10:05:56,203,269,2025-06-20 12:06:13
1532,ALO,6498440085863,#23614533,5,B2M54GK11,AM,6498440085863_AM_369,RELEASED,2025-06-11 19:36:51,1.0,SALES,2025-06-25 05:02:15,2025-07-01 10:05:56,322,149,2025-06-25 12:02:15
1532,ALO,6498506932583,#23616402,4,B2M33G200011,AV,6498506932583_AV_853,RELEASED,2025-06-11 22:59:30,1.0,SALES,2025-06-21 05:05:40,2025-07-01 10:05:56,223,245,2025-06-21 12:05:40
1532,ALO,6498514043239,#23616586,4,W6334R038423,AS,6498514043239_AS_730,PICKED,2025-06-11 23:40:28,1.0,PREORDER,2025-06-26 15:42:31,2025-07-01 10:05:56,352,115,2025-06-26 22:42:31
1532,ALO,6498527248743,#23616908,3,W6334R062812,AV,6498527248743_AV_689,RELEASED,2025-06-12 01:22:02,1.0,SALES,2025-06-12 11:21:11,2025-07-01 10:05:56,10,455,2025-06-12 18:21:11
1532,ALO,6498537570663,#23617155,1,W9811R065093,AV,6498537570663_AV_515,RELEASED,2025-06-12 02:46:40,1.0,SALES,2025-06-12 03:47:34,2025-07-01 10:05:56,1,463,2025-06-12 10:47:34
1532,ALO,6498543796583,#23617307,5,B2M33G200011,AV,6498543796583_AV_591,RELEASED,2025-06-12 03:34:31,1.0,SALES,2025-06-21 05:05:45,2025-07-01 10:05:56,218,245,2025-06-21 12:05:45
1532,ALO,6498631156071,#23619678,2,W6334R012,AV,6498631156071_AV_328,RELEASED,2025-06-12 08:24:01,1.0,PREORDER,2025-06-20 05:36:15,2025-07-01 10:05:56,189,269,2025-06-20 12:36:15
1532,ALO,6498703245671,#23621656,1,W51432R012,AV,6498703245671_AV_313,RELEASED,2025-06-12 09:55:07,1.0,PREORDER,2025-06-21 05:09:51,2025-07-01 10:05:56,212,245,2025-06-21 12:09:51
1532,ALO,6498712944999,#23621925,5,W9724R040643,AV,6498712944999_AV_994,RELEASED,2025-06-12 10:06:12,1.0,PREORDER,2025-06-13 04:07:14,2025-07-01 10:05:56,18,438,2025-06-13 11:07:14
1532,ALO,6498720612711,#23622130,2,W6334R012,AV,6498720612711_AV_438,RELEASED,2025-06-12 10:13:43,1.0,PREORDER,2025-06-21 05:06:11,2025-07-01 10:05:56,211,245,2025-06-21 12:06:11
1532,ALO,6498812002663,#23624691,5,W9730R063262,AV,6498812002663_AV_901,RELEASED,2025-06-12 11:41:41,1.0,PREORDER,2025-06-20 05:06:07,2025-07-01 10:05:56,186,269,2025-06-20 12:06:07
1532,ALO,6498824618343,#23625052,7,B2M33G200011,AV,6498824618343_AV_888,RELEASED,2025-06-12 11:53:46,1.0,SALES,2025-06-20 05:07:07,2025-07-01 10:05:56,186,269,2025-06-20 12:07:07
1532,ALO,6498851979623,#23625824,2,W6334R012,AV,6498851979623_AV_858,RELEASED,2025-06-12 12:18:05,1.0,PREORDER,2025-06-21 05:05:59,2025-07-01 10:05:56,209,245,2025-06-21 12:05:59
1532,ALO,6499160523111,#23634438,12,B2M33G200011,AV,6499160523111_AV_438,RELEASED,2025-06-12 17:01:53,1.0,SALES,2025-06-21 05:06:07,2025-07-01 10:05:56,204,245,2025-06-21 12:06:07
1532,ALO,6499180577127,#23634986,1,W54174R012,AV,6499180577127_AV_629,RELEASED,2025-06-12 17:25:29,1.0,PREORDER,2025-06-23 05:03:30,2025-07-01 10:05:56,252,197,2025-06-23 12:03:30
1532,ALO,6499196305767,#23635406,1,W54184R013,AV,6499196305767_AV_247,RELEASED,2025-06-12 17:46:53,1.0,SALES,2025-06-12 19:17:58,2025-07-01 10:05:56,2,447,2025-06-13 02:17:58
1532,ALO,6499205579111,#23635655,1,W54222R011,AV,6499205579111_AV_412,RELEASED,2025-06-12 18:01:02,1.0,SALES,2025-06-12 19:32:08,2025-07-01 10:05:56,1,447,2025-06-13 02:32:08
1532,ALO,6499287204199,#23637957,9,W9730R063261,AV,6499287204199_AV_686,RELEASED,2025-06-12 20:46:27,1.0,PREORDER,2025-06-20 05:06:40,2025-07-01 10:05:56,177,269,2025-06-20 12:06:40
1532,ALO,6499291955559,#23638086,2,W6441R003,10030,6499291955559_10030_809,PICKED,2025-06-12 20:59:00,1.0,SALES,2025-06-13 14:46:53,2025-07-01 10:05:56,18,428,2025-06-13 21:46:53
1532,ALO,6499317743975,#23638779,8,W5561R025122,AV,6499317743975_AV_142,PICKED,2025-06-12 22:56:46,1.0,SALES,2025-06-13 06:40:55,2025-07-01 10:05:56,8,436,2025-06-13 13:40:55
1532,ALO,6499317743975,#23638779,4,A0054U025121,AV,6499317743975_AV_142,PICKED,2025-06-12 22:56:46,1.0,SALES,2025-06-13 06:40:55,2025-07-01 10:05:56,8,436,2025-06-13 13:40:55
1532,ALO,6499317743975,#23638779,7,W9829R025122,AV,6499317743975_AV_142,PICKED,2025-06-12 22:56:46,1.0,SALES,2025-06-13 06:40:55,2025-07-01 10:05:56,8,436,2025-06-13 13:40:55
1532,ALO,6499317743975,#23638779,5,A0480U064682,AV,6499317743975_AV_142,PICKED,2025-06-12 22:56:46,1.0,SALES,2025-06-13 06:40:55,2025-07-01 10:05:56,8,436,2025-06-13 13:40:55
1532,ALO,6499317743975,#23638779,3,W3923R025122,AV,6499317743975_AV_142,PICKED,2025-06-12 22:56:46,1.0,SALES,2025-06-13 06:40:55,2025-07-01 10:05:56,8,436,2025-06-13 13:40:55
1532,ALO,6499337175399,#23639251,1,W9811R065092,AV,6499337175399_AV_444,RELEASED,2025-06-13 01:27:14,1.0,SALES,2025-06-13 01:58:09,2025-07-01 10:05:56,0,441,2025-06-13 08:58:09
1532,ALO,6499337339239,#23639255,1,A0684U011,AM,6499337339239_AM_339,RELEASED,2025-06-13 01:28:20,1.0,SALES,2025-06-13 02:29:15,2025-07-01 10:05:56,1,440,2025-06-13 09:29:15
1532,ALO,6499374399847,#23640183,5,A0684U011,AM,6499374399847_AM_493,RELEASED,2025-06-13 05:40:28,1.0,SALES,2025-06-13 06:12:29,2025-07-01 10:05:56,1,436,2025-06-13 13:12:29
1532,ALO,6499378757991,#23640301,24,A0684U011,AM,6499378757991_AM_310,RELEASED,2025-06-13 05:59:55,1.0,SALES,2025-06-13 06:31:55,2025-07-01 10:05:56,1,436,2025-06-13 13:31:55
1532,ALO,6499381117287,#23640364,2,W6334R012,AV,6499381117287_AV_378,RELEASED,2025-06-13 06:10:31,1.0,PREORDER,2025-06-21 05:05:58,2025-07-01 10:05:56,191,245,2025-06-21 12:05:58
1532,ALO,6499382034791,#23640390,5,W6334R011,AV,6499382034791_AV_682,RELEASED,2025-06-13 06:13:29,1.0,PREORDER,2025-06-21 04:06:21,2025-07-01 10:05:56,190,246,2025-06-21 11:06:21
1532,ALO,6499394027879,#23640722,5,W51432R012,AV,6499394027879_AV_457,RELEASED,2025-06-13 06:57:02,1.0,PREORDER,2025-06-21 04:06:50,2025-07-01 10:05:56,190,246,2025-06-21 11:06:50
1532,ALO,6499394027879,#23640722,2,W6334R012,AV,6499394027879_AV_255,RELEASED,2025-06-13 06:57:02,1.0,PREORDER,2025-06-21 04:05:53,2025-07-01 10:05:56,190,246,2025-06-21 11:05:53
1532,ALO,6499399139687,#23640864,1,W9680R01003,AM,6499399139687_AM_475,PICKED,2025-06-13 07:10:56,1.0,SALES,2025-06-13 09:08:28,2025-07-01 10:05:56,2,433,2025-06-13 16:08:28
1532,ALO,6499399139687,#23640864,2,W51298R01003,AM,6499399139687_AM_475,PICKED,2025-06-13 07:10:56,1.0,SALES,2025-06-13 09:08:28,2025-07-01 10:05:56,2,433,2025-06-13 16:08:28
1532,ALO,6499402776935,#23640963,2,W2675RG01002,AV,6499402776935_AV_707,PICKED,2025-06-13 07:17:51,1.0,SALES,2025-06-13 08:33:49,2025-07-01 10:05:56,1,434,2025-06-13 15:33:49
1532,ALO,6499402776935,#23640963,1,W8200R011,AV,6499402776935_AV_707,PICKED,2025-06-13 07:17:51,1.0,SALES,2025-06-13 08:33:49,2025-07-01 10:05:56,1,434,2025-06-13 15:33:49
1532,ALO,6499402776935,#23640963,3,W2675RG00012,AV,6499402776935_AV_707,PICKED,2025-06-13 07:17:51,1.0,SALES,2025-06-13 08:33:49,2025-07-01 10:05:56,1,434,2025-06-13 15:33:49
1532,ALO,6499468247399,#23642740,2,W6334R012,AV,6499468247399_AV_594,RELEASED,2025-06-13 08:56:17,1.0,PREORDER,2025-06-21 04:05:23,2025-07-01 10:05:56,188,246,2025-06-21 11:05:23
1532,ALO,6499480371559,#23643068,5,N1003F000160,AV,6499480371559_AV_101,RELEASED,2025-06-13 09:12:01,1.0,SALES,2025-06-20 05:07:10,2025-07-01 10:05:56,164,269,2025-06-20 12:07:10
1532,ALO,6499493642599,#23643435,1,W6334R012,AV,6499493642599_AV_896,RELEASED,2025-06-13 09:24:54,1.0,PREORDER,2025-06-21 05:06:29,2025-07-01 10:05:56,188,245,2025-06-21 12:06:29
